frame,t,elbow_angle,knee_angle,phase,rep,fps
1207,147.22452410000005,,92.57,down,8,15.0
1208,147.29171119999955,,89.54,down,8,15.0
1209,147.35092629999963,,85.77,down,8,15.2
1210,147.42027840000083,,82.44,down,8,15.1
1211,147.48837529999946,,79.75,down,8,15.1
1212,147.55591860000095,,77.7,down,8,15.0
1213,147.61513080000077,,76.2,down,8,15.2
1214,147.68788649999988,,75.14,down,8,15.1
1215,147.75023529999999,,75.97,down,8,15.2
1216,147.82342179999978,,77.56,down,8,15.0
1217,147.89040340000065,,80.73,down,8,15.0
1218,147.95444850000058,,84.14,down,8,15.1
1219,148.0122234999999,,87.79,down,8,15.3
1220,148.07880699999987,,91.33,down,8,15.3
1221,148.14749719999963,,97.49,down,8,15.2
1222,148.21661470000072,,102.79,up,8,15.1
1223,148.27864249999948,,109.43,up,8,15.2
1224,148.3498122000001,,116.15,up,8,15.1
1225,148.41575000000012,,122.44,up,8,15.1
1226,148.4901243000004,,127.89,up,8,14.9
1227,148.56393109999954,,134.35,up,8,14.8
1228,148.62999440000021,,140.06,up,8,14.8
1229,148.69063559999995,,145.77,up,8,15.0
1230,148.77361030000066,,151.38,up,8,14.7
1231,148.83065440000064,,156.0,up,8,15.0
1232,148.9042774999998,,159.76,up,8,14.8
1233,148.96661080000013,,162.53,up,8,15.0
1234,149.0375681000005,,164.68,up,8,14.9
1235,149.10149310000088,,166.43,up,9,15.0
1236,149.16140219999943,,167.72,up,9,15.1
1237,149.2313037999993,,168.92,up,9,15.0
1238,149.29881019999993,,169.83,up,9,15.0
1239,149.35486619999938,,170.51,up,9,15.3
1240,149.43684510000094,,171.05,up,9,15.0
1241,149.50858909999988,,171.5,up,9,14.9
1242,149.57960719999937,,171.9,up,9,14.8
1243,149.66472280000016,,172.24,up,9,14.5
1244,149.73693190000085,,172.51,up,9,14.4
1245,149.79539540000042,,172.71,up,9,14.7
1246,149.87499030000072,,172.79,up,9,14.5
1247,149.94313359999978,,172.57,up,9,14.5
1248,149.99696310000036,,171.28,up,9,14.9
1249,150.06522070000028,,168.6,up,9,14.9
1250,150.12488180000037,,165.46,up,9,15.1
1251,150.18712500000038,,162.27,up,9,15.2
1252,150.24944719999985,,158.87,up,9,15.3
1253,150.3264806999996,,154.2,up,9,15.0
1254,150.38377460000083,,149.7,up,9,15.3
1255,150.44915550000042,,145.2,up,9,15.3
1256,150.5154789999997,,139.32,up,9,15.3
1257,150.5740463000002,,133.54,up,9,15.4
1258,150.65109510000002,,128.05,up,9,15.2
1259,150.72945620000064,,122.24,up,9,15.0
1260,150.78559099999984,,116.81,up,9,15.2
1261,150.85694069999954,,111.89,up,9,15.1
1262,150.93090069999926,,105.67,up,9,15.0
1263,150.9958305,,100.26,up,9,15.0
1264,151.05776890000016,,95.87,down,9,15.1
1265,151.12648230000013,,91.57,down,9,15.1
1266,151.19437610000023,,87.82,down,9,15.0
1267,151.25303200000053,,84.59,down,9,15.2
1268,151.31100160000096,,81.34,down,9,15.4
1269,151.3779281999996,,78.61,down,9,15.4
1270,151.43703509999978,,76.63,down,9,15.5
1271,151.49818419999974,,75.52,down,9,15.6
1272,151.55667800000083,,74.8,down,9,15.8
1273,151.62183510000068,,74.48,down,9,15.7
1274,151.68037220000042,,74.64,down,9,15.9
1275,151.73565439999948,,77.09,down,9,16.1
1276,151.7942337000004,,80.17,down,9,16.2
1277,151.8641220999998,,83.12,down,9,16.0
1278,151.9279086000006,,87.82,down,9,16.0
1279,151.98940819999916,,92.35,down,9,16.0
1280,152.05881430000045,,96.32,down,9,15.8
1281,152.1254546,,102.02,up,9,15.8
1282,152.1826777999995,,108.13,up,9,15.9
1283,152.25844890000008,,114.39,up,9,15.7
1284,152.32158909999998,,121.43,up,9,15.7
1285,152.38107730000047,,128.08,up,9,15.8
1286,152.44954789999974,,133.73,up,9,15.7
1287,152.52520860000004,,139.02,up,9,15.4
1288,152.5852515000006,,145.42,up,9,15.5
1289,152.64748320000035,,151.25,up,9,15.6
1290,152.7256551999999,,156.26,up,9,15.3
1291,152.7886113000004,,160.39,up,9,15.4
1292,152.85302950000005,,163.35,up,9,15.4
1293,152.92359639999995,,165.6,up,9,15.3
1294,152.99424519999957,,167.4,up,10,15.2
